"","vbgem15","layer","lon.GK3","lat.GK3","lon.WGS84","lat.WGS84","AGS","RS","GEN","NUTS","digit6","gem15","gem15rs","name15","vbgnam15","raumt2010besiedlung","raumt2010lage","fl15_sum","z_bev15","popDens15","Road14","Road15","Road16","Road984"
"188631",9187156,527601,4481350,2740050,12.1375988859699,47.7532085624894,"09187156","091870156156","Nußdorf a. Inn","DE21K","0",9187156,91870156156,"Nußdorf a.Inn","Nußdorf a.Inn","rural","zentral",28.57,2667,93.3496674833742,0,0,0,0
"188634",9187156,527602,4482350,2740050,12.1509230878561,47.7529477158998,"09187156","091870156156","Nußdorf a. Inn","DE21K","0",9187156,91870156156,"Nußdorf a.Inn","Nußdorf a.Inn","rural","zentral",28.57,2667,93.3496674833742,0,0,0,0
"188637",9187156,527603,4483350,2740050,12.1642471661876,47.7526852489416,"09187156","091870156156","Nußdorf a. Inn","DE21K","0",9187156,91870156156,"Nußdorf a.Inn","Nußdorf a.Inn","rural","zentral",28.57,2667,93.3496674833742,0,0,0,0
"188916",9187172,527604,4484350,2740050,12.1775711202017,47.7524211616393,"09187172","091870172172","Samerberg","DE21K","0",9187172,91870172172,"Samerberg","Samerberg","rural","zentral",33.39,2811,84.1868823000898,0,0,0,0
"188908",9187172,527605,4485350,2740050,12.1908949491359,47.7521554540172,"09187172","091870172172","Samerberg","DE21K","0",9187172,91870172172,"Samerberg","Samerberg","rural","zentral",33.39,2811,84.1868823000898,0,0,0,0
"188917",9187172,527606,4486350,2740050,12.2042186522275,47.7518881260999,"09187172","091870172172","Samerberg","DE21K","0",9187172,91870172172,"Samerberg","Samerberg","rural","zentral",33.39,2811,84.1868823000898,0,0,0,0
"188897",9187172,527607,4487350,2740050,12.2175422287142,47.7516191779121,"09187172","091870172172","Samerberg","DE21K","0",9187172,91870172172,"Samerberg","Samerberg","rural","zentral",33.39,2811,84.1868823000898,0,0,0,0
"188895",9187172,527608,4488350,2740050,12.2308656778334,47.7513486094788,"09187172","091870172172","Samerberg","DE21K","0",9187172,91870172172,"Samerberg","Samerberg","rural","zentral",33.39,2811,84.1868823000898,0,0,0,0
"188904",9187172,527609,4489350,2740050,12.2441889988228,47.7510764208249,"09187172","091870172172","Samerberg","DE21K","0",9187172,91870172172,"Samerberg","Samerberg","rural","zentral",33.39,2811,84.1868823000898,0,0,0,0
"187898",9187114,527610,4490350,2740050,12.2575121909201,47.7508026119756,"09187114","091870114114","Aschau i. Chiemgau","DE21K","0",9187114,91870114114,"Aschau i.Chiemgau","Aschau i.Chiemgau","rural","zentral",79.61,5647,70.9332998367039,0,0,0,0
"187901",9187114,527611,4491350,2740050,12.270835253363,47.7505271829563,"09187114","091870114114","Aschau i. Chiemgau","DE21K","0",9187114,91870114114,"Aschau i.Chiemgau","Aschau i.Chiemgau","rural","zentral",79.61,5647,70.9332998367039,0,0,0,0
"187895",9187114,527612,4492350,2740050,12.2841581853894,47.7502501337924,"09187114","091870114114","Aschau i. Chiemgau","DE21K","0",9187114,91870114114,"Aschau i.Chiemgau","Aschau i.Chiemgau","rural","zentral",79.61,5647,70.9332998367039,0,0,0,0
"187910",9187114,527613,4493350,2740050,12.2974809862371,47.7499714645096,"09187114","091870114114","Aschau i. Chiemgau","DE21K","0",9187114,91870114114,"Aschau i.Chiemgau","Aschau i.Chiemgau","rural","zentral",79.61,5647,70.9332998367039,0,0,0,0
"187959",9187114,527614,4494350,2740050,12.3108036551441,47.7496911751337,"09187114","091870114114","Aschau i. Chiemgau","DE21K","0",9187114,91870114114,"Aschau i.Chiemgau","Aschau i.Chiemgau","rural","zentral",79.61,5647,70.9332998367039,0,0,0,0
"187945",9187114,527615,4495350,2740050,12.3241261913484,47.7494092656905,"09187114","091870114114","Aschau i. Chiemgau","DE21K","0",9187114,91870114114,"Aschau i.Chiemgau","Aschau i.Chiemgau","rural","zentral",79.61,5647,70.9332998367039,0,0,0,0
"187944",9187114,527616,4496350,2740050,12.3374485940879,47.7491257362061,"09187114","091870114114","Aschau i. Chiemgau","DE21K","0",9187114,91870114114,"Aschau i.Chiemgau","Aschau i.Chiemgau","rural","zentral",79.61,5647,70.9332998367039,0,0,0,0
"187958",9187114,527617,4497350,2740050,12.3507708626008,47.7488405867069,"09187114","091870114114","Aschau i. Chiemgau","DE21K","0",9187114,91870114114,"Aschau i.Chiemgau","Aschau i.Chiemgau","rural","zentral",79.61,5647,70.9332998367039,0,0,0,0
"190308",9189141,527618,4498350,2740050,12.3640929961254,47.7485538172191,"09189141","091890141141","Schleching","DE21M","0",9189141,91890141141,"Schleching","Schleching","rural","peripher",45.16,1783,39.4818423383525,0,0,0,0
"190317",9189141,527619,4499350,2740050,12.3774149938997,47.7482654277692,"09189141","091890141141","Schleching","DE21M","0",9189141,91890141141,"Schleching","Schleching","rural","peripher",45.16,1783,39.4818423383525,0,0,0,0
"190314",9189141,527620,4500350,2740050,12.3907368551623,47.747975418384,"09189141","091890141141","Schleching","DE21M","0",9189141,91890141141,"Schleching","Schleching","rural","peripher",45.16,1783,39.4818423383525,0,0,0,0
"190312",9189141,527621,4501350,2740050,12.4040585791513,47.7476837890903,"09189141","091890141141","Schleching","DE21M","0",9189141,91890141141,"Schleching","Schleching","rural","peripher",45.16,1783,39.4818423383525,0,0,0,0
"190325",9189141,527622,4502350,2740050,12.4173801651052,47.747390539915,"09189141","091890141141","Schleching","DE21M","0",9189141,91890141141,"Schleching","Schleching","rural","peripher",45.16,1783,39.4818423383525,0,0,0,0
"190326",9189141,527623,4503350,2740050,12.4307016122625,47.7470956708852,"09189141","091890141141","Schleching","DE21M","0",9189141,91890141141,"Schleching","Schleching","rural","peripher",45.16,1783,39.4818423383525,0,0,0,0
"190924",9189969,527624,4504350,2740050,12.4440229198618,47.7467991820283,"09189129","091895169129","Marquartstein","DE21M","5",9189129,91895169129,"Marquartstein","Marquartstein (VGem)","urban","peripher",32.76,4438,135.470085470085,1802.94707970922,0,0,0
"190935",9189969,527625,4505350,2740050,12.4573440871417,47.7465010733716,"09189129","091895169129","Marquartstein","DE21M","5",9189129,91895169129,"Marquartstein","Marquartstein (VGem)","urban","peripher",32.76,4438,135.470085470085,4138.88268922294,0,0,0
"190852",9189160,527626,4506350,2740050,12.4706651133409,47.7462013449427,"09189160","091890160160","Unterwössen","DE21M","0",9189160,91890160160,"Unterwössen","Unterwössen","rural","peripher",41.28,3472,84.1085271317829,2609.52763986227,0,0,0
"190861",9189160,527627,4507350,2740050,12.483985997698,47.7458999967693,"09189160","091890160160","Unterwössen","DE21M","0",9189160,91890160160,"Unterwössen","Unterwössen","rural","peripher",41.28,3472,84.1085271317829,0,0,0,0
"190847",9189160,527628,4508350,2740050,12.497306739452,47.7455970288793,"09189160","091890160160","Unterwössen","DE21M","0",9189160,91890160160,"Unterwössen","Unterwössen","rural","peripher",41.28,3472,84.1085271317829,0,0,0,0
"190834",9189160,527629,4509350,2740050,12.5106273378418,47.7452924413007,"09189160","091890160160","Unterwössen","DE21M","0",9189160,91890160160,"Unterwössen","Unterwössen","rural","peripher",41.28,3472,84.1085271317829,0,0,0,0
"190225",9189140,527630,4510350,2740050,12.5239477921061,47.7449862340617,"09189140","091890140140","Ruhpolding","DE21M","0",9189140,91890140140,"Ruhpolding","Ruhpolding","rural","peripher",147.84,7010,47.4161255411255,0,0,0,0
"190267",9189140,527631,4511350,2740050,12.5372681014842,47.7446784071905,"09189140","091890140140","Ruhpolding","DE21M","0",9189140,91890140140,"Ruhpolding","Ruhpolding","rural","peripher",147.84,7010,47.4161255411255,0,0,0,0
"190200",9189140,527632,4512350,2740050,12.550588265215,47.7443689607157,"09189140","091890140140","Ruhpolding","DE21M","0",9189140,91890140140,"Ruhpolding","Ruhpolding","rural","peripher",147.84,7010,47.4161255411255,0,0,0,0
"190241",9189140,527633,4513350,2740050,12.5639082825377,47.7440578946658,"09189140","091890140140","Ruhpolding","DE21M","0",9189140,91890140140,"Ruhpolding","Ruhpolding","rural","peripher",147.84,7010,47.4161255411255,0,0,0,0
"190186",9189140,527634,4514350,2740050,12.5772281526915,47.7437452090695,"09189140","091890140140","Ruhpolding","DE21M","0",9189140,91890140140,"Ruhpolding","Ruhpolding","rural","peripher",147.84,7010,47.4161255411255,0,0,0,0
"190180",9189140,527635,4515350,2740050,12.5905478749156,47.7434309039559,"09189140","091890140140","Ruhpolding","DE21M","0",9189140,91890140140,"Ruhpolding","Ruhpolding","rural","peripher",147.84,7010,47.4161255411255,0,0,0,0
"190299",9189140,527636,4516350,2740050,12.6038674484496,47.7431149793539,"09189140","091890140140","Ruhpolding","DE21M","0",9189140,91890140140,"Ruhpolding","Ruhpolding","rural","peripher",147.84,7010,47.4161255411255,0,0,0,0
"190294",9189140,527637,4517350,2740050,12.6171868725326,47.7427974352927,"09189140","091890140140","Ruhpolding","DE21M","0",9189140,91890140140,"Ruhpolding","Ruhpolding","rural","peripher",147.84,7010,47.4161255411255,0,0,0,0
"190283",9189140,527638,4518350,2740050,12.6305061464043,47.7424782718018,"09189140","091890140140","Ruhpolding","DE21M","0",9189140,91890140140,"Ruhpolding","Ruhpolding","rural","peripher",147.84,7010,47.4161255411255,0,0,0,0
"190290",9189140,527639,4519350,2740050,12.6438252693043,47.7421574889106,"09189140","091890140140","Ruhpolding","DE21M","0",9189140,91890140140,"Ruhpolding","Ruhpolding","rural","peripher",147.84,7010,47.4161255411255,0,0,0,0
"190293",9189140,527640,4520350,2740050,12.657144240472,47.7418350866487,"09189140","091890140140","Ruhpolding","DE21M","0",9189140,91890140140,"Ruhpolding","Ruhpolding","rural","peripher",147.84,7010,47.4161255411255,1796.45389587294,0,0,0
"190298",9189140,527641,4521350,2740050,12.6704630591472,47.741511065046,"09189140","091890140140","Ruhpolding","DE21M","0",9189140,91890140140,"Ruhpolding","Ruhpolding","rural","peripher",147.84,7010,47.4161255411255,2311.27510119913,0,0,0
"190291",9189140,527642,4522350,2740050,12.6837817245698,47.7411854241323,"09189140","091890140140","Ruhpolding","DE21M","0",9189140,91890140140,"Ruhpolding","Ruhpolding","rural","peripher",147.84,7010,47.4161255411255,0,0,0,0
"190289",9189140,527643,4523350,2740050,12.6971002359794,47.7408581639379,"09189140","091890140140","Ruhpolding","DE21M","0",9189140,91890140140,"Ruhpolding","Ruhpolding","rural","peripher",147.84,7010,47.4161255411255,0,0,0,0
"190300",9189140,527644,4524350,2740050,12.7104185926161,47.7405292844929,"09189140","091890140140","Ruhpolding","DE21M","0",9189140,91890140140,"Ruhpolding","Ruhpolding","rural","peripher",147.84,7010,47.4161255411255,0,0,0,0
"189923",9189124,527645,4525350,2740050,12.7237367937197,47.7401987858278,"09189124","091890124124","Inzell","DE21M","0",9189124,91890124124,"Inzell","Inzell","rural","peripher",45.35,4622,101.918412348401,586.670782672957,0,0,0
"189928",9189124,527646,4526350,2740050,12.7370548385305,47.7398666679729,"09189124","091890124124","Inzell","DE21M","0",9189124,91890124124,"Inzell","Inzell","rural","peripher",45.35,4622,101.918412348401,260.024595729423,0,0,0
"189927",9189124,527647,4527350,2740050,12.7503727262884,47.7395329309592,"09189124","091890124124","Inzell","DE21M","0",9189124,91890124124,"Inzell","Inzell","rural","peripher",45.35,4622,101.918412348401,2049.53656444779,0,0,0
"176658",9172131,527648,4528350,2740050,12.7636904562336,47.7391975748174,"09172131","091720131131","Schneizlreuth","DE215","0",9172131,91720131131,"Schneizlreuth","Schneizlreuth","rural","peripher",107.28,1316,12.2669649515287,1260.58766486966,0,0,0
"176666",9172131,527649,4529350,2740050,12.7770080276065,47.7388605995784,"09172131","091720131131","Schneizlreuth","DE215","0",9172131,91720131131,"Schneizlreuth","Schneizlreuth","rural","peripher",107.28,1316,12.2669649515287,0,0,0,0
"176647",9172131,527650,4530350,2740050,12.7903254396474,47.7385220052735,"09172131","091720131131","Schneizlreuth","DE215","0",9172131,91720131131,"Schneizlreuth","Schneizlreuth","rural","peripher",107.28,1316,12.2669649515287,0,0,0,0
"176609",9172131,527651,4531350,2740050,12.8036426915966,47.7381817919339,"09172131","091720131131","Schneizlreuth","DE215","0",9172131,91720131131,"Schneizlreuth","Schneizlreuth","rural","peripher",107.28,1316,12.2669649515287,0,0,0,0
"176233",9172114,527652,4532350,2740050,12.8169597826947,47.737839959591,"09172114","091720114114","Bad Reichenhall","DE215","0",9172114,91720114114,"Bad Reichenhall, Große Kreisstadt","Bad Reichenhall, Große Kreisstadt","urban","peripher",41.92,17443,416.102099236641,0,0,0,0
"176234",9172114,527653,4533350,2740050,12.8302767121823,47.7374965082764,"09172114","091720114114","Bad Reichenhall","DE215","0",9172114,91720114114,"Bad Reichenhall, Große Kreisstadt","Bad Reichenhall, Große Kreisstadt","urban","peripher",41.92,17443,416.102099236641,0,0,0,0
"176213",9172114,527654,4534350,2740050,12.8435934792999,47.7371514380219,"09172114","091720114114","Bad Reichenhall","DE215","0",9172114,91720114114,"Bad Reichenhall, Große Kreisstadt","Bad Reichenhall, Große Kreisstadt","urban","peripher",41.92,17443,416.102099236641,0,0,0,0
"176212",9172114,527655,4535350,2740050,12.8569100832883,47.7368047488593,"09172114","091720114114","Bad Reichenhall","DE215","0",9172114,91720114114,"Bad Reichenhall, Große Kreisstadt","Bad Reichenhall, Große Kreisstadt","urban","peripher",41.92,17443,416.102099236641,0,0,0,0
"176201",9172114,527656,4536350,2740050,12.8702265233882,47.7364564408206,"09172114","091720114114","Bad Reichenhall","DE215","0",9172114,91720114114,"Bad Reichenhall, Große Kreisstadt","Bad Reichenhall, Große Kreisstadt","urban","peripher",41.92,17443,416.102099236641,1614.14114817961,0,0,0
"176195",9172114,527657,4537350,2740050,12.8835427988406,47.7361065139381,"09172114","091720114114","Bad Reichenhall","DE215","0",9172114,91720114114,"Bad Reichenhall, Große Kreisstadt","Bad Reichenhall, Große Kreisstadt","urban","peripher",41.92,17443,416.102099236641,2101.88269690579,0,0,0
"176202",9172114,527658,4538350,2740050,12.8968589088863,47.735754968244,"09172114","091720114114","Bad Reichenhall","DE215","0",9172114,91720114114,"Bad Reichenhall, Große Kreisstadt","Bad Reichenhall, Große Kreisstadt","urban","peripher",41.92,17443,416.102099236641,1706.88881585355,0,0,0
"176241",9172115,527659,4539350,2740050,12.9101748527663,47.7354018037708,"09172115","091720115115","Bayerisch Gmain","DE215","0",9172115,91720115115,"Bayerisch Gmain","Bayerisch Gmain","urban","peripher",12.34,3110,252.025931928687,0,0,0,0
"164738",8336905,527907,4137350,2739050,7.5524092692184,47.737716087012,"08336006","083365005006","Bad Bellingen","DE139","5",8336006,83365005006,"Bad Bellingen","VVG der Gemeinde Schliengen","rural","zentral",54.39,9666,177.716492002206,0,0,1974.76045524097,0
"164761",8336905,527908,4138350,2739050,7.56572820710663,47.7380130018299,"08336006","083365005006","Bad Bellingen","DE139","5",8336006,83365005006,"Bad Bellingen","VVG der Gemeinde Schliengen","rural","zentral",54.39,9666,177.716492002206,1220.38259264383,0,0,0
"164753",8336905,527909,4139350,2739050,7.57904728468577,47.7383082971551,"08336078","083365005078","Schliengen","DE139","5",8336078,83365005078,"Schliengen","VVG der Gemeinde Schliengen","rural","zentral",54.39,9666,177.716492002206,2026.03075246802,0,0,0
"164728",8336905,527910,4140350,2739050,7.59236650119494,47.7386019729604,"08336078","083365005078","Schliengen","DE139","5",8336078,83365005078,"Schliengen","VVG der Gemeinde Schliengen","rural","zentral",54.39,9666,177.716492002206,0,0,0,0
"164762",8336905,527911,4141350,2739050,7.60568585587314,47.7388940292186,"08336078","083365005078","Schliengen","DE139","5",8336078,83365005078,"Schliengen","VVG der Gemeinde Schliengen","rural","zentral",54.39,9666,177.716492002206,0,0,0,0
"164708",8336905,527912,4142350,2739050,7.61900534795936,47.7391844659027,"08336078","083365005078","Schliengen","DE139","5",8336078,83365005078,"Schliengen","VVG der Gemeinde Schliengen","rural","zentral",54.39,9666,177.716492002206,0,0,0,0
"164720",8336905,527913,4143350,2739050,7.63232497669248,47.7394732829859,"08336078","083365005078","Schliengen","DE139","5",8336078,83365005078,"Schliengen","VVG der Gemeinde Schliengen","rural","zentral",54.39,9666,177.716492002206,0,0,0,0
"164544",8336901,527914,4144350,2739050,7.64564474131135,47.7397604804414,"08336045","083365001045","Kandern","DE139","5",8336045,83365001045,"Kandern, Stadt","VVG der Stadt Kandern","rural","zentral",87.19,9664,110.838398898956,0,0,0,0
"164539",8336901,527915,4145350,2739050,7.65896464105475,47.7400460582427,"08336045","083365001045","Kandern","DE139","5",8336045,83365001045,"Kandern, Stadt","VVG der Stadt Kandern","rural","zentral",87.19,9664,110.838398898956,0,1668.68654350282,0,0
"164536",8336901,527916,4146350,2739050,7.67228467516139,47.7403300163635,"08336045","083365001045","Kandern","DE139","5",8336045,83365001045,"Kandern, Stadt","VVG der Stadt Kandern","rural","zentral",87.19,9664,110.838398898956,0,2331.47839427507,0,0
"164551",8336901,527917,4147350,2739050,7.68560484286992,47.7406123547774,"08336045","083365001045","Kandern","DE139","5",8336045,83365001045,"Kandern, Stadt","VVG der Stadt Kandern","rural","zentral",87.19,9664,110.838398898956,0,0,0,0
"164530",8336901,527918,4148350,2739050,7.69892514341893,47.7408930734584,"08336104","083365001104","Malsburg-Marzell","DE139","5",8336104,83365001104,"Malsburg-Marzell","VVG der Stadt Kandern","rural","zentral",87.19,9664,110.838398898956,0,0,0,0
"164542",8336901,527919,4149350,2739050,7.71224557604695,47.7411721723805,"08336104","083365001104","Malsburg-Marzell","DE139","5",8336104,83365001104,"Malsburg-Marzell","VVG der Stadt Kandern","rural","zentral",87.19,9664,110.838398898956,0,0,0,0
"164528",8336901,527920,4150350,2739050,7.72556613999245,47.7414496515179,"08336104","083365001104","Malsburg-Marzell","DE139","5",8336104,83365001104,"Malsburg-Marzell","VVG der Stadt Kandern","rural","zentral",87.19,9664,110.838398898956,0,0,0,0
"164464",8336107,527921,4151350,2739050,7.73888683449384,47.7417255108449,"08336107","083360107107","Kleines Wiesental","DE139","0",8336107,83360107107,"Kleines Wiesental","Kleines Wiesental","rural","peripher",77.84,2932,37.6670092497431,0,0,0,0
"164480",8336107,527922,4152350,2739050,7.75220765878947,47.7419997503361,"08336107","083360107107","Kleines Wiesental","DE139","0",8336107,83360107107,"Kleines Wiesental","Kleines Wiesental","rural","peripher",77.84,2932,37.6670092497431,0,0,0,0
"164460",8336107,527923,4153350,2739050,7.76552861211762,47.7422723699661,"08336107","083360107107","Kleines Wiesental","DE139","0",8336107,83360107107,"Kleines Wiesental","Kleines Wiesental","rural","peripher",77.84,2932,37.6670092497431,0,2285.7653772998,0,0
"164474",8336107,527924,4154350,2739050,7.77884969371652,47.7425433697097,"08336107","083360107107","Kleines Wiesental","DE139","0",8336107,83360107107,"Kleines Wiesental","Kleines Wiesental","rural","peripher",77.84,2932,37.6670092497431,0,938.053981019326,0,0
"164456",8336107,527925,4155350,2739050,7.79217090282435,47.7428127495417,"08336107","083360107107","Kleines Wiesental","DE139","0",8336107,83360107107,"Kleines Wiesental","Kleines Wiesental","rural","peripher",77.84,2932,37.6670092497431,0,0,0,0
"164483",8336107,527926,4156350,2739050,7.8054922386792,47.7430805094374,"08336107","083360107107","Kleines Wiesental","DE139","0",8336107,83360107107,"Kleines Wiesental","Kleines Wiesental","rural","peripher",77.84,2932,37.6670092497431,0,0,0,0
"164485",8336107,527927,4157350,2739050,7.81881370051915,47.743346649372,"08336107","083360107107","Kleines Wiesental","DE139","0",8336107,83360107107,"Kleines Wiesental","Kleines Wiesental","rural","peripher",77.84,2932,37.6670092497431,0,0,0,0
"164467",8336107,527928,4158350,2739050,7.83213528758217,47.7436111693208,"08336107","083360107107","Kleines Wiesental","DE139","0",8336107,83360107107,"Kleines Wiesental","Kleines Wiesental","rural","peripher",77.84,2932,37.6670092497431,0,0,0,0
"164457",8336107,527929,4159350,2739050,7.84545699910621,47.7438740692593,"08336107","083360107107","Kleines Wiesental","DE139","0",8336107,83360107107,"Kleines Wiesental","Kleines Wiesental","rural","peripher",77.84,2932,37.6670092497431,0,0,0,0
"164995",8336909,527930,4160350,2739050,7.85877883432915,47.7441353491634,"08336103","083365009103","Zell im Wiesental","DE139","5",8336103,83365009103,"Zell im Wiesental, Stadt","VVG der Stadt Zell im Wiesental","rural","peripher",61.17,7072,115.612228216446,0,0,0,0
"164766",8336906,527931,4161350,2739050,7.8721007924888,47.7443950090087,"08336025","083365006025","Fröhnd","DE139","5",8336025,83365006025,"Fröhnd","GVV Schönau im Schwarzwald","rural","peripher",78.7,5610,71.2833545108005,1179.32803268082,0,0,0
"164968",8336909,527932,4162350,2739050,7.88542287282294,47.7446530487713,"08336103","083365009103","Zell im Wiesental","DE139","5",8336103,83365009103,"Zell im Wiesental, Stadt","VVG der Stadt Zell im Wiesental","rural","peripher",61.17,7072,115.612228216446,2224.87677716547,0,0,0
"164993",8336909,527933,4163350,2739050,7.89874507456927,47.7449094684274,"08336106","083365009106","Häg-Ehrsberg","DE139","5",8336106,83365009106,"Häg-Ehrsberg","VVG der Stadt Zell im Wiesental","rural","peripher",61.17,7072,115.612228216446,0,0,0,0
"164980",8336909,527934,4164350,2739050,7.91206739696545,47.7451642679531,"08336106","083365009106","Häg-Ehrsberg","DE139","5",8336106,83365009106,"Häg-Ehrsberg","VVG der Stadt Zell im Wiesental","rural","peripher",61.17,7072,115.612228216446,0,0,0,0
"164981",8336909,527935,4165350,2739050,7.92538983924907,47.745417447325,"08336106","083365009106","Häg-Ehrsberg","DE139","5",8336106,83365009106,"Häg-Ehrsberg","VVG der Stadt Zell im Wiesental","rural","peripher",61.17,7072,115.612228216446,0,0,0,0
"164985",8336909,527936,4166350,2739050,7.93871240065768,47.7456690065196,"08336106","083365009106","Häg-Ehrsberg","DE139","5",8336106,83365009106,"Häg-Ehrsberg","VVG der Stadt Zell im Wiesental","rural","peripher",61.17,7072,115.612228216446,0,1144.62955919464,0,0
"164976",8336909,527937,4167350,2739050,7.95203508042876,47.7459189455137,"08336106","083365009106","Häg-Ehrsberg","DE139","5",8336106,83365009106,"Häg-Ehrsberg","VVG der Stadt Zell im Wiesental","rural","peripher",61.17,7072,115.612228216446,0,3706.54246322195,0,0
"164971",8336909,527938,4168350,2739050,7.96535787779976,47.7461672642841,"08336106","083365009106","Häg-Ehrsberg","DE139","5",8336106,83365009106,"Häg-Ehrsberg","VVG der Stadt Zell im Wiesental","rural","peripher",61.17,7072,115.612228216446,0,4227.25475337544,0,0
"165921",8337906,527939,4169350,2739050,7.97868079200803,47.7464139628078,"08337108","083375006108","Todtmoos","DE13A","5",8337108,83375006108,"Todtmoos","GVV St. Blasien","rural","sehr peripher",215.91,13454,62.3130007873651,0,2493.00408482194,0,600.328244217141
"165958",8337906,527940,4170350,2739050,7.99200382229092,47.7466590410621,"08337108","083375006108","Todtmoos","DE13A","5",8337108,83375006108,"Todtmoos","GVV St. Blasien","rural","sehr peripher",215.91,13454,62.3130007873651,0,3329.38911492664,0,1474.81133710419
"165880",8337906,527941,4171350,2739050,8.00532696788569,47.7469024990243,"08337108","083375006108","Todtmoos","DE13A","5",8337108,83375006108,"Todtmoos","GVV St. Blasien","rural","sehr peripher",215.91,13454,62.3130007873651,0,4691.05951663484,0,1123.2916752644
"165854",8337906,527942,4172350,2739050,8.01865022802957,47.7471443366719,"08337108","083375006108","Todtmoos","DE13A","5",8337108,83375006108,"Todtmoos","GVV St. Blasien","rural","sehr peripher",215.91,13454,62.3130007873651,0,3000.80177853842,0,0
"165866",8337906,527943,4173350,2739050,8.03197360195971,47.7473845539823,"08337059","083375006059","Ibach","DE13A","5",8337059,83375006059,"Ibach","GVV St. Blasien","rural","sehr peripher",215.91,13454,62.3130007873651,0,2653.60334892406,0,0
"165825",8337906,527944,4174350,2739050,8.04529708891323,47.7476231509336,"08337059","083375006059","Ibach","DE13A","5",8337059,83375006059,"Ibach","GVV St. Blasien","rural","sehr peripher",215.91,13454,62.3130007873651,0,2096.37458299136,0,950.474690063567
"165851",8337906,527945,4175350,2739050,8.05862068812719,47.7478601275035,"08337059","083375006059","Ibach","DE13A","5",8337059,83375006059,"Ibach","GVV St. Blasien","rural","sehr peripher",215.91,13454,62.3130007873651,0,1566.28953378798,0,1981.1762730987
"165877",8337906,527946,4176350,2739050,8.0719443988386,47.7480954836702,"08337059","083375006059","Ibach","DE13A","5",8337059,83375006059,"Ibach","GVV St. Blasien","rural","sehr peripher",215.91,13454,62.3130007873651,0,0,0,2162.03925143292
"165891",8337906,527947,4177350,2739050,8.08526822028442,47.7483292194119,"08337059","083375006059","Ibach","DE13A","5",8337059,83375006059,"Ibach","GVV St. Blasien","rural","sehr peripher",215.91,13454,62.3130007873651,0,1031.33997088877,0,2103.05371571886
"165939",8337906,527948,4178350,2739050,8.09859215170155,47.7485613347069,"08337027","083375006027","Dachsberg (Südschwarzwald)","DE13A","5",8337027,83375006027,"Dachsberg (Südschwarzwald)","GVV St. Blasien","rural","sehr peripher",215.91,13454,62.3130007873651,0,1630.08319012941,0,1292.52166410439
"165799",8337906,527949,4179350,2739050,8.11191619232685,47.7487918295338,"08337027","083375006027","Dachsberg (Südschwarzwald)","DE13A","5",8337027,83375006027,"Dachsberg (Südschwarzwald)","GVV St. Blasien","rural","sehr peripher",215.91,13454,62.3130007873651,0,1448.66149021621,0,194.708516964999
"165943",8337906,527950,4180350,2739050,8.12524034139713,47.7490207038713,"08337027","083375006027","Dachsberg (Südschwarzwald)","DE13A","5",8337027,83375006027,"Dachsberg (Südschwarzwald)","GVV St. Blasien","rural","sehr peripher",215.91,13454,62.3130007873651,0,0,0,0
"165976",8337906,527951,4181350,2739050,8.13856459814914,47.7492479576981,"08337027","083375006027","Dachsberg (Südschwarzwald)","DE13A","5",8337027,83375006027,"Dachsberg (Südschwarzwald)","GVV St. Blasien","rural","sehr peripher",215.91,13454,62.3130007873651,0,435.523856900146,0,0
"165971",8337906,527952,4182350,2739050,8.15188896181959,47.7494735909933,"08337097","083375006097","St. Blasien","DE13A","5",8337097,83375006097,"St. Blasien, Stadt","GVV St. Blasien","rural","sehr peripher",215.91,13454,62.3130007873651,450.571719326761,1609.26607687316,0,0
"165974",8337906,527953,4183350,2739050,8.16521343164513,47.7496976037359,"08337045","083375006045","Häusern","DE13A","5",8337045,83375006045,"Häusern","GVV St. Blasien","rural","sehr peripher",215.91,13454,62.3130007873651,2455.69916354286,1289.783642947,0,0
"165966",8337906,527954,4184350,2739050,8.17853800686238,47.7499199959053,"08337045","083375006045","Häusern","DE13A","5",8337045,83375006045,"Häusern","GVV St. Blasien","rural","sehr peripher",215.91,13454,62.3130007873651,2143.85280521231,36.7272796313811,0,0
"165942",8337906,527955,4185350,2739050,8.19186268670788,47.7501407674809,"08337045","083375006045","Häusern","DE13A","5",8337045,83375006045,"Häusern","GVV St. Blasien","rural","sehr peripher",215.91,13454,62.3130007873651,375.487852056543,0,0,0
"165635",8337904,527956,4186350,2739050,8.20518747041816,47.7503599184421,"08337128","083375004128","Ühlingen-Birkendorf","DE13A","5",8337128,83375004128,"Ühlingen-Birkendorf","GVV Oberes Schlüchttal","rural","sehr peripher",125.62,7427,59.1227511542748,0,0,0,0
"165626",8337904,527957,4187350,2739050,8.21851235722968,47.7505774487688,"08337039","083375004039","Grafenhausen","DE13A","5",8337039,83375004039,"Grafenhausen","GVV Oberes Schlüchttal","rural","sehr peripher",125.62,7427,59.1227511542748,0,0,0,0
"165628",8337904,527958,4188350,2739050,8.23183734637884,47.7507933584409,"08337039","083375004039","Grafenhausen","DE13A","5",8337039,83375004039,"Grafenhausen","GVV Oberes Schlüchttal","rural","sehr peripher",125.62,7427,59.1227511542748,0,0,0,0
