"AQeCode","Y","Year","Projection","Lon","Lat","Alt","AQeType","AQeArea","HighDens","LowDens","Ind","Transp","Seap","Airp","Constr","UrbGreen","Agri","Forest","AGS","PopDens","PriRoad","SecRoad","FedAuto","LocRoute","indRegions"
"DEBY118",32.4913669,2015,"EPSG:4979",13.422039,48.573629,300,"background","urban",0,0.292063492063492,0.244444444444444,0.0571428571428571,0,0,0,0.0571428571428571,0.158730158730159,0.0761904761904762,"09262000",718.091746229435,3838.52345092077,0,0,0,"09"
"DEBY119",41.80828137,2015,"EPSG:4979",9.947654,49.790526,198,"traffic","urban",0.0349206349206349,0.66984126984127,0.136507936507936,0.0126984126984127,0,0,0,0.146031746031746,0,0,"09663000",1422.46042653041,2530.3831087009,0,0,0,"09"
"DEBY120",48.05946659,2015,"EPSG:4979",11.036096,49.440478,308,"traffic","urban",0,0.592948717948718,0.294871794871795,0,0,0,0,0.112179487179487,0,0,"09564000",2716.11083339898,1999.52010533632,986.430868450344,0,0,"09"
"DEBY121",44.37801167,2015,"EPSG:4979",12.188324,47.648459,469,"traffic","rural-nearcity",0,0.111111111111111,0,0,0,0,0,0,0.688888888888889,0.123809523809524,"09187157",84.8690681064981,0,0,1978.45676394421,0,"09"
"DEBY122",5.59196595,2015,"EPSG:4979",10.404232,47.518013,1169,"background","rural-regional",0,0.0888888888888889,0,0,0,0,0,0,0.441269841269841,0.26984126984127,"09780123",36.6417304764311,2875.40719482234,0,0,0,"09"
"DEBY123",15.96365393,2015,"EPSG:4979",11.062283,47.483194,720,"background","rural-nearcity",0,0.214511041009464,0.205047318611987,0,0,0,0,0,0.258675078864353,0.321766561514196,"09180117",130.093666413989,2071.36457349807,0,0,0,"09"
"DEBY124",12.31749971,2015,"EPSG:4979",10.325,49.44406,362,"background","rural-regional",0,0.332268370607029,0,0,0,0,0,0,0.559105431309904,0.108626198083067,"09575115",73.7492308175367,0,0,0,0,"09"
"DEBY187",17.83218503,2015,"EPSG:4979",10.59772,48.95218,417,"background","suburban",0,0.493670886075949,0.0411392405063291,0,0,0,0,0,0.465189873417722,0,"09779197",150.663175005823,1973.32361556689,429.069865923217,0,0,"09"
"DEBY188",25.66942338,2015,"EPSG:4979",11.02792,49.32273,344,"background","urban",0,0.69551282051282,0.16025641025641,0,0,0,0,0,0.0576923076923077,0.0865384615384615,"09565000",992.531824412623,3191.1792896939,0,842.230939910791,0,"09"
"DEBY189",25.86124856,2015,"EPSG:4979",11.46445,48.18169,510,"background","suburban",0,0.7491961414791,0.0932475884244373,0,0,0,0,0.0803858520900322,0.0771704180064309,0,"09162000",4653.18400362357,0,0,0,0,"09"
"DEHB001",22.84807634,2015,"EPSG:4979",8.81578,53.077151,10,"background","urban",0.173501577287066,0.605678233438486,0.00630914826498423,0.107255520504732,0,0,0,0.0347003154574132,0,0,"04011000",1713.53685320549,0,0,0,1446.29410808618,"04"
"DEHB002",21.21261899,2015,"EPSG:4979",8.916966,53.060045,7,"background","urban",0,0.414012738853503,0.302547770700637,0,0,0,0,0.197452229299363,0.0859872611464968,0,"04011000",1713.53685320549,0,0,0,0,"04"
"DEHB004",19.52051449,2015,"EPSG:4979",8.625456,53.180946,20,"background","urban",0,0.974603174603175,0,0,0,0,0,0,0.0253968253968254,0,"04011000",1713.53685320549,0,0,1957.74123174825,0,"04"
"DEHB005",21.65266429,2015,"EPSG:4979",8.569405,53.562455,3,"background","urban",0,0.29746835443038,0.373417721518987,0,0.0284810126582278,0,0,0.136075949367089,0,0,"04012000",1478.34284432772,0,0,0,0,"04"
"DEHB006",47.12242243,2015,"EPSG:4979",8.825173,53.078663,7,"traffic","urban",0.00638977635782748,0.865814696485623,0,0.0702875399361022,0,0,0,0.0575079872204473,0,0,"04011000",1713.53685320549,0,0,0,2114.0738402519,"04"
"DEHB011",41.96707147,2015,"EPSG:4979",8.59876,53.585262,4,"traffic","urban",0,0.876582278481013,0.0253164556962025,0,0,0,0,0.0791139240506329,0,0.0189873417721519,"04012000",1478.34284432772,0,0,0,3168.37314845127,"04"
"DEHB012",22.27755815,2015,"EPSG:4979",8.735047,53.124561,8,"background","urban",0,0.304761904761905,0,0.114285714285714,0.393650793650794,0,0,0,0,0,"04011000",1713.53685320549,0,0,0,0,"04"
"DEHB013",15.09997593,2015,"EPSG:4979",8.69506,53.1177,4,"industrial","rural-regional",0,0.0868167202572347,0.212218649517685,0,0.0578778135048231,0,0,0.0868167202572347,0.331189710610932,0,"04011000",1713.53685320549,0,0,0,0,"04"
"DEHE001",25.26970356,2015,"EPSG:4979",8.664619,49.872303,158,"background","urban",0.0444444444444444,0.780952380952381,0.0698412698412698,0,0,0,0,0.104761904761905,0,0,"06411000",1262.22166195007,3465.51124933197,1961.40750208558,0,0,"06"
"DEHE005",36.12854251,2015,"EPSG:4979",8.542517,50.10175,103,"background","urban",0,0.568690095846645,0.258785942492013,0.060702875399361,0,0,0,0,0.0638977635782748,0,"06412000",2951.63635181118,0,0,0,0,"06"
"DEHE008",34.25607048,2015,"EPSG:4979",8.746343,50.125332,100,"background","urban",0,0.115755627009646,0.745980707395498,0.0578778135048231,0,0,0,0.0739549839228296,0,0,"06412000",2951.63635181118,1979.92363433709,1595.96110054353,0,0,"06"
"DEHE011",24.18263123,2015,"EPSG:4979",8.92157,50.13577,108,"background","urban",0.0981012658227848,0.674050632911392,0.14873417721519,0,0,0,0,0.0791139240506329,0,0,"06435014",1201.9636479599,1927.5747873969,1555.09609482312,0,0,"06"
"DEHE013",22.34249978,2015,"EPSG:4979",9.483397,51.314248,181,"background","urban",0.20253164556962,0.610759493670886,0.0632911392405063,0.0791139240506329,0,0,0,0.0443037974683544,0,0,"06611000",1894.93655137753,1163.85009045092,0,0,0,"06"
"DEHE018",29.1195748,2015,"EPSG:4979",8.451527,50.010325,90,"background","urban",0,0.674050632911392,0.10126582278481,0,0,0,0,0.0854430379746835,0.0506329113924051,0.0158227848101266,"06433010",1250.26343452457,1704.14358604809,0,0,0,"06"
"DEHE020",28.98636329,2015,"EPSG:4979",8.500619,50.567185,152,"traffic","urban",0.0603174603174603,0.368253968253968,0.466666666666667,0,0,0,0,0,0.0761904761904762,0.0285714285714286,"06532023",678.815023644927,1749.14271666781,0,0,0,"06"
"DEHE022",28.61631541,2015,"EPSG:4979",8.244949,50.050343,121,"background","urban",0,0.598726114649682,0.124203821656051,0.0573248407643312,0,0,0,0.207006369426752,0,0.0127388535031847,"06414000",1355.02583055764,791.493377147716,0,2019.19258820106,0,"06"
"DEHE024",6.78109259,2015,"EPSG:4979",9.774588,51.291757,610,"background","rural",0,0,0,0,0,0,0,0,0,0.996845425867508,"06636200",0,0,0,0,0,"06"
"DEHE026",7.97372826,2015,"EPSG:4979",9.399441,50.16443,502,"background","rural-regional",0,0.0189873417721519,0,0,0,0,0,0.00949367088607595,0.477848101265823,0.493670886075949,"06435016",67.7356200528874,0,2495.03961542411,0,0,"06"
"DEHE028",9.57384009,2015,"EPSG:4979",8.817251,49.653465,484,"background","rural",0,0,0,0,0,0,0,0,0.159744408945687,0.840255591054313,"06431007",274.632755090408,0,0,0,0,"06"
"DEHE030",24.53127056,2015,"EPSG:4979",8.769324,50.804258,182,"background","urban",0.0859872611464968,0.780254777070064,0,0,0,0,0,0.121019108280255,0.00955414012738853,0.00318471337579618,"06534014",593.783443087616,2017.68180126091,2687.69635814079,0,0,"06"
"DEHE032",15.33499409,2015,"EPSG:4979",9.80026,50.970024,204,"background","urban",0,0.652866242038217,0.0636942675159236,0.0923566878980892,0,0,0,0,0.191082802547771,0,"06632003",148.223073783826,0,0,0,2569.51134571612,"06"
"DEHE037",52.82847841,2015,"EPSG:4979",8.230316,50.077191,145,"traffic","urban",0.504731861198738,0.438485804416404,0.056782334384858,0,0,0,0,0,0,0,"06414000",1355.02583055764,2939.45951145832,0,0,0,"06"
"DEHE039",8.81724051,2015,"EPSG:4979",9.459402,50.770381,491,"background","rural",0,0,0,0,0,0,0,0,0.195512820512821,0.80448717948718,"06535001",124.349251743757,1610.44539245841,0,0,0,"06"
"DEHE040",60.53682841,2015,"EPSG:4979",8.653745,49.869457,158,"traffic","urban",0.10410094637224,0.823343848580442,0.0662460567823344,0,0,0,0,0.00630914826498423,0,0,"06411000",1262.22166195007,4652.33563760834,576.237964514506,0,0,"06"
"DEHE041",52.75117947,2015,"EPSG:4979",8.691911,50.124589,119,"traffic","urban",0.264331210191083,0.656050955414013,0.0222929936305732,0,0,0,0,0.0573248407643312,0,0,"06412000",2951.63635181118,2483.63944396868,0,0,0,"06"
"DEHE042",18.52167574,2015,"EPSG:4979",8.684397,50.532965,172,"background","rural",0,0.261829652996845,0,0,0,0,0,0,0.545741324921136,0.192429022082019,"06531012",546.771999596135,0,1880.70401149365,0,0,"06"
"DEHE043",20.14056413,2015,"EPSG:4979",8.516798,49.825165,87,"background","rural-nearcity",0,0.0128205128205128,0.00961538461538462,0,0,0,0,0,0.926282051282051,0,"06433011",312.270089818839,0,0,0,0,"06"
"DEHE044",24.77337032,2015,"EPSG:4979",8.060998,50.383217,128,"background","urban",0.133333333333333,0.507936507936508,0.168253968253968,0.114285714285714,0,0,0,0,0.0603174603174603,0,"06533009",755.438393404893,3487.03420344015,0,0,0,"06"
"DEHE045",17.46495917,2015,"EPSG:4979",9.001981,49.672507,209,"background","urban",0,0.639871382636656,0.279742765273312,0,0,0,0,0,0.0803858520900322,0,"06437011",192.001532380768,2977.1469270814,0,0,0,"06"
"DEHE046",9.43207072,2015,"EPSG:4979",8.928171,51.430897,343,"background","rural",0,0,0,0,0,0,0,0,1,0,"05958024",109.57255863366,0,0,0,0,"05"
"DEHE049",42.08982324,2015,"EPSG:4979",9.49112,51.312076,179,"traffic","urban",0.25,0.44620253164557,0.0126582278481013,0.0411392405063291,0,0,0,0.25,0,0,"06611000",1894.93655137753,1890.57384978333,0,0,0,"06"
"DEHE050",9.26819465,2015,"EPSG:4979",9.271233,51.360755,489,"background","rural",0,0,0,0,0,0,0,0,0.194888178913738,0.623003194888179,"06633029",75.6654923922033,0,0,1618.58472090976,0,"06"
"DEHE051",5.19923881,2015,"EPSG:4979",9.935862,50.497711,931,"background","rural",0,0,0,0,0,0.303225806451613,0,0,0.354838709677419,0.341935483870968,"06631010",61.5274363522403,0,619.888373032992,0,0,"06"
"DEHE052",7.70929542,2015,"EPSG:4979",8.446079,50.221941,811,"background","rural",0,0,0,0,0,0,0,0,0.0126182965299685,0.987381703470032,"06434003",201.755442811539,0,1209.36807435144,0,0,"06"
"DEHE058",24.28883351,2015,"EPSG:4979",9.682162,50.549297,272,"background","urban",0.227564102564103,0.355769230769231,0.387820512820513,0,0,0,0,0.0128205128205128,0.016025641025641,0,"06631009",648.721691818677,2722.35692270485,0,0,0,"06"
"DEHE059",41.45303509,2015,"EPSG:4979",9.684854,50.550028,277,"traffic","urban",0.227564102564103,0.442307692307692,0.330128205128205,0,0,0,0,0,0,0,"06631009",648.721691818677,2478.15606091228,0,0,0,"06"
"DEHE060",7.19996472,2015,"EPSG:4979",9.031754,51.154843,483,"background","rural-regional",0,0,0,0,0,0,0,0,0,0.891373801916933,"06635009",54.4078393613351,0,0,0,0,"06"
"DEHE061",44.96103875,2015,"EPSG:4979",8.668579,50.584108,162,"traffic","urban",0,0.665615141955836,0.173501577287066,0.0378548895899054,0,0,0,0.0914826498422713,0.0315457413249211,0,"06531005",1159.81875081115,0,2237.09057736223,0,0,"06"
"DEHE062",47.09727958,2015,"EPSG:4979",8.769396,50.807018,186,"traffic","urban",0.0987261146496815,0.767515923566879,0.0254777070063694,0,0,0,0,0.101910828025478,0,0.00636942675159236,"06534014",593.783443087616,1962.93652779152,1245.78463663999,0,0,"06"
"DEHE063",35.37399733,2015,"EPSG:4979",8.642,49.643238,110,"traffic","urban",0,0.661341853035144,0.0670926517571885,0,0,0,0,0,0.0223642172523962,0.201277955271566,"06431011",489.002129576205,4066.12624277676,0,0,0,"06"
"DEHE112",53.4806649,2015,"EPSG:4979",8.228865,50.072119,140,"traffic","urban",0.26031746031746,0.593650793650794,0.142857142857143,0.00317460317460317,0,0,0,0,0,0,"06414000",1355.02583055764,2965.42491665151,0,0,0,"06"
"DEHE116",40.1664824,2015,"EPSG:4979",8.784892,50.101494,108,"traffic","urban",0.012779552715655,0.501597444089457,0.297124600638978,0.0862619808306709,0,0,0,0.060702875399361,0,0.0415335463258786,"06413000",2728.45860349898,3097.1942290838,0,0,0,"06"
"DEHH008",26.8782785,2015,"EPSG:4979",9.967882,53.56414,15,"background","urban",0,0.663461538461538,0.211538461538462,0,0,0,0,0.125,0,0,"02000000",2418.23835438681,1135.2237493152,0,0,538.836542651391,"02"
"DEHH015",33.76372252,2015,"EPSG:4979",10.021227,53.523262,4,"industrial","urban",0,0.200636942675159,0.127388535031847,0.130573248407643,0.292993630573248,0,0,0.0445859872611465,0,0,"02000000",2418.23835438681,446.626750449404,0,2732.19196488641,0,"02"
"DEHH016",25.10973986,2015,"EPSG:4979",10.081685,53.52902,5,"industrial","urban",0,0,0.906752411575563,0.00643086816720257,0,0,0,0.0739549839228296,0,0,"02000000",2418.23835438681,0,0,0,0,"02"
"DEHH021",15.16101439,2015,"EPSG:4979",10.083646,53.487669,2,"background","suburban",0,0.167741935483871,0,0,0,0,0,0.374193548387097,0.264516129032258,0,"02000000",2418.23835438681,0,0,0,0,"02"
"DEHH026",49.3765394,2015,"EPSG:4979",9.957236,53.560632,20,"traffic","urban",0,0.846153846153846,0.118589743589744,0,0,0,0,0.0352564102564103,0,0,"02000000",2418.23835438681,2244.39642103167,0,0,0,"02"
"DEHH033",21.39557108,2015,"EPSG:4979",9.998009,53.638291,13,"background","urban",0,0.280757097791798,0,0,0,0.643533123028391,0,0.0757097791798107,0,0,"02000000",2418.23835438681,2790.11177625696,0,0,492.256091743562,"02"
"DEHH047",16.76258079,2015,"EPSG:4979",10.110595,53.63074,31,"background","suburban",0,0.914556962025316,0,0,0,0,0,0.0854430379746835,0,0,"02000000",2418.23835438681,0,0,0,0,"02"
"DEHH049",16.11579469,2015,"EPSG:4979",9.786234,53.568124,75,"background","suburban",0,0.296178343949045,0.101910828025478,0,0,0,0,0.423566878980892,0,0.133757961783439,"02000000",2418.23835438681,0,0,0,0,"02"
"DEHH050",13.46795642,2015,"EPSG:4979",9.857223,53.480927,3,"background","suburban",0,0.40952380952381,0,0,0,0,0,0.0380952380952381,0.552380952380952,0,"02000000",2418.23835438681,252.461549436068,0,0,0,"02"
"DEHH059",26.13682865,2015,"EPSG:4979",9.990569,53.50793,3,"background","urban",0,0.40952380952381,0.438095238095238,0.00317460317460317,0,0,0,0.149206349206349,0,0,"02000000",2418.23835438681,1490.62365393983,0,0,0,"02"
"DEHH064",48.17425555,2015,"EPSG:4979",9.94458,53.564399,16,"traffic","urban",0,0.680379746835443,0.189873417721519,0.126582278481013,0,0,0,0.00316455696202532,0,0,"02000000",2418.23835438681,3567.56252039355,0,0,0,"02"
"DEHH068",62.88000356,2015,"EPSG:4979",10.053859,53.592301,12,"traffic","urban",0,0.907936507936508,0,0,0,0,0,0.0920634920634921,0,0,"02000000",2418.23835438681,0,0,0,0,"02"
"DEHH070",61.88637332,2015,"EPSG:4979",9.943012,53.555668,25,"traffic","urban",0,0.810725552050473,0.0441640378548896,0.145110410094637,0,0,0,0,0,0,"02000000",2418.23835438681,1186.96053418651,0,0,0,"02"
"DEHH072",17.9989994,2015,"EPSG:4979",9.84408,53.535958,0,"industrial","urban",0,0.288461538461538,0,0,0,0.576923076923077,0,0,0.0897435897435897,0,"02000000",2418.23835438681,0,0,0,1917.93168647359,"02"
"DEHH073",16.57863538,2015,"EPSG:4979",9.832702,53.532075,5,"industrial","rural-nearcity",0,0.0854430379746835,0,0,0,0.598101265822785,0,0,0.208860759493671,0,"02000000",2418.23835438681,0,0,0,0,"02"
"DEHH074",31.12144221,2015,"EPSG:4979",10.102823,53.538531,18,"background","urban",0,0.55205047318612,0.44794952681388,0,0,0,0,0,0,0,"02000000",2418.23835438681,1980.36175262967,0,0,0,"02"
"DEHH079",31.12230262,2015,"EPSG:4979",9.944815,53.545269,25,"background","urban",0,0.579617834394904,0,0.00318471337579618,0.105095541401274,0,0,0,0,0,"02000000",2418.23835438681,0,0,0,0,"02"
"DEMV003",21.06958976,2015,"EPSG:4979",13.26644,53.559784,15,"traffic","urban",0,0.710191082802548,0.184713375796178,0,0,0,0,0.105095541401274,0,0,"13071107",740.182588994572,3999.63810748857,0,0,0,"13"
"DEMV004",5.46591224,2015,"EPSG:4979",12.064708,53.817775,17,"background","rural",0,0.10126582278481,0,0,0,0,0,0,0.889240506329114,0.00949367088607595,"13072042",27.0527858067666,0,0,0,0,"13"
"DEMV007",10.23862092,2015,"EPSG:4979",12.174105,54.161555,5,"background","suburban",0,0,0,0,0,0,0,0,0.882911392405063,0.104430379746835,"13003000",1217.46840085135,0,1948.01271859193,0,0,"13"
"DEMV012",7.44645161,2015,"EPSG:4979",14.257407,53.520456,17,"background","rural",0,0.0759493670886076,0,0,0,0,0,0,0.879746835443038,0.0443037974683544,"13075119",10.7720129932448,0,0,0,2351.33945517099,"13"
"DEMV017",6.99776729,2015,"EPSG:4979",11.362965,53.302352,25,"background","rural",0,0.105095541401274,0,0,0,0,0,0,0.722929936305732,0.171974522292994,"13076046",24.6256720456444,0,2017.00260194626,0,0,"13"
"DEMV019",9.43094882,2015,"EPSG:4979",12.175512,53.78175,17,"background","urban",0,0.555555555555556,0,0,0,0,0,0.20952380952381,0.234920634920635,0,"13072043",407.815793107352,0,0,0,0,"13"
"DEMV020",38.17941036,2015,"EPSG:4979",12.141994,54.092278,1,"traffic","urban",0.136075949367089,0.278481012658228,0.158227848101266,0,0,0,0,0,0.00632911392405063,0,"13003000",1217.46840085135,0,0,0,0,"13"
"DEMV021",13.25164039,2015,"EPSG:4979",12.080003,54.17133,2,"background","urban",0.0961538461538462,0.346153846153846,0,0,0.185897435897436,0,0,0.112179487179487,0.0865384615384615,0,"13003000",1217.46840085135,1989.74785055065,1290.18478544322,0,0,"13"
"DEMV022",30.60055318,2015,"EPSG:4979",12.099553,54.09262,9,"traffic","urban",0,0.662379421221865,0.228295819935691,0,0,0,0,0.0289389067524116,0,0,"13003000",1217.46840085135,0,0,0,0,"13"
"DEMV023",21.82788583,2015,"EPSG:4979",11.398332,53.631805,58,"traffic","urban",0,0.683544303797468,0.104430379746835,0,0,0,0,0.208860759493671,0,0,"13004000",743.717899261576,41.4461498813274,0,0,0,"13"
"DEMV024",6.18068194,2015,"EPSG:4979",12.463929,53.396348,116,"background","rural",0,0,0,0,0,0,0,0,0.817891373801917,0.0926517571884984,"13071088",17.6675733842791,0,0,0,0,"13"
"DEMV025",18.32474657,2015,"EPSG:4979",13.08101,54.31923,8,"traffic","urban",0.135048231511254,0.530546623794212,0,0,0,0,0,0.0128617363344051,0,0.0418006430868167,"13073088",1467.43348513988,0,2230.19236974795,0,0,"13"
"DEMV026",5.13186737,2015,"EPSG:4979",13.342138,54.323514,17,"background","rural",0,0.126984126984127,0,0,0,0,0,0,0.86031746031746,0.0126984126984127,"13073027",33.0878234130531,0,1813.69543077657,0,0,"13"
"DEMV027",14.38723226,2015,"EPSG:4979",13.779314,54.053175,6,"traffic","urban",0,0.455128205128205,0.032051282051282,0,0.0993589743589744,0,0,0,0.0737179487179487,0,"13075144",198.843672404013,2014.2779944265,827.255979188994,0,0,"13"
"DEMV031",18.67147083,2015,"EPSG:4979",12.09792,54.17729,2,"industrial","urban",0.0791139240506329,0.240506329113924,0.104430379746835,0,0.0221518987341772,0,0,0,0,0,"13003000",1217.46840085135,661.643206400505,0,0,0,"13"
"DENI011",15.29755041,2015,"EPSG:4979",10.47364,52.22694,98,"background","suburban",0,0.23961661341853,0,0,0,0,0,0,0.68370607028754,0.0766773162939297,"03101000",1306.65984510199,0,0,0,0,"03"
"DENI016",10.31574115,2015,"EPSG:4979",10.48132,51.90158,208,"background","suburban",0,0.474358974358974,0.173076923076923,0,0,0,0.0288461538461538,0,0.0833333333333333,0.217948717948718,"03153017",309.728683858959,2108.55913852605,0,0,0,"03"
"DENI020",20.1845588,2015,"EPSG:4979",10.81638,52.44081,66,"background","suburban",0,0.335463258785943,0,0,0,0,0,0.169329073482428,0.357827476038339,0.0543130990415335,"03103000",604.904553282475,1972.67158692107,0,0,0,"03"
"DENI028",11.95815865,2015,"EPSG:4979",10.23854,51.50758,185,"background","suburban",0,0.114649681528662,0.461783439490446,0,0,0,0,0,0.423566878980892,0,"03152007",220.265086954741,0,0,0,0,"03"
"DENI029",16.66998474,2015,"EPSG:4979",7.20726,53.36235,1,"background","suburban",0,0.544303797468354,0.268987341772152,0,0.104430379746835,0,0,0.00632911392405063,0,0,"03402000",455.885293861555,0,0,0,1274.88009082318,"03"
"DENI031",11.14621369,2015,"EPSG:4979",8.09059,53.59617,2,"background","rural",0,0.10126582278481,0.00949367088607595,0,0,0,0.0474683544303797,0,0.708860759493671,0,"03405000",706.741123871826,0,0,0,1975.63666101356,"03"
"DENI038",19.36842637,2015,"EPSG:4979",8.05286,52.25534,95,"background","urban",0,0.824281150159744,0,0,0,0,0,0.143769968051118,0,0.0319488817891374,"03404000",1350.44717915927,1857.37589444138,0,0,0,"03"
"DENI041",14.36342084,2015,"EPSG:4979",9.06255,52.17017,54,"background","suburban",0,0.0705128205128205,0.205128205128205,0,0,0,0,0,0.724358974358974,0,"03257031",231.287460905538,2064.24113299229,0,0,0,"03"
"DENI042",16.53556255,2015,"EPSG:4979",9.94976,51.55107,170,"background","suburban",0,0.366559485530547,0.37620578778135,0,0,0,0,0.118971061093248,0.118971061093248,0.0192926045016077,"03152012",1017.39095341577,1790.26390913333,0,0,0,"03"
"DENI043",15.37784952,2015,"EPSG:4979",7.31747,52.49855,30,"background","suburban",0,0.461783439490446,0.0286624203821656,0,0,0,0,0,0.222929936305732,0.280254777070064,"03454032",302.482561748931,1655.90297049841,0,0,0,"03"
"DENI048",49.13168457,2015,"EPSG:4979",9.7155,52.359478,66,"traffic","urban",0,0.399361022364217,0.306709265175719,0.0862619808306709,0,0,0,0.207667731629393,0,0,"03241001",2604.82288533805,2056.46804163923,0,0,0,"03"
"DENI051",6.14238556,2015,"EPSG:4979",10.61248,51.75816,939,"background","rural",0,0,0,0,0,0,0,0,0,1,"03153016",208.744077141293,0,0,0,0,"03"
"DENI052",13.0739389,2015,"EPSG:4979",9.62295,52.82943,38,"background","suburban",0,0.258785942492013,0,0,0,0,0,0,0.60702875399361,0.134185303514377,"03358022",85.2342978227512,0,0,0,0,"03"
"DENI053",14.13234051,2015,"EPSG:4979",7.94257,52.99796,17,"industrial","suburban",0,0.4,0,0,0,0,0,0,0.558730158730159,0.0412698412698413,"03453002",76.9350285249785,0,0,0,0,"03"
"DENI054",19.19415209,2015,"EPSG:4979",9.70612,52.36292,85,"background","urban",0,0.438485804416404,0.312302839116719,0.056782334384858,0,0,0,0.192429022082019,0,0,"03241001",2604.82288533805,2012.56531339681,0,0,0,"03"
"DENI058",8.9534562,2015,"EPSG:4979",7.21398,53.7153,5,"background","rural",0,0,0,0,0,0.059748427672956,0,0,0,0,"03452020",228.731411827476,0,0,0,0,"03"
"DENI059",11.89503828,2015,"EPSG:4979",8.80122,53.83017,3,"background","rural",0,0,0,0,0,0,0,0,0.690095846645367,0,"03352011",297.395790982154,0,0,0,0,"03"
"DENI060",11.26930917,2015,"EPSG:4979",11.16705,52.95702,16,"background","rural",0,0.0253164556962025,0.174050632911392,0,0,0,0,0,0.800632911392405,0,"03354018",106.010468949285,2559.37407810422,0,0,0,"03"
"DENI062",16.66755584,2015,"EPSG:4979",10.4565,53.24696,47,"background","suburban",0,0.218649517684887,0.585209003215434,0,0,0,0,0.0771704180064309,0,0.0353697749196141,"03355022",1040.83435354556,2530.19921980858,0,0,188.940439664992,"03"
"DENI063",13.95126052,2015,"EPSG:4979",9.68503,53.52418,3,"background","rural",0,0.302250803858521,0,0,0,0,0,0,0.697749196141479,0,"03359028",226.749204331952,0,1158.76568085574,0,0,"03"
"DENI067",50.1595699,2015,"EPSG:4979",8.04147,52.2703,69,"traffic","urban",0,0.974683544303797,0,0,0,0,0,0.0253164556962025,0,0,"03404000",1350.44717915927,1999.97901562038,0,0,0,"03"
"DENI068",41.59002219,2015,"EPSG:4979",9.92833,51.5302,150,"traffic","urban",0.0825396825396825,0.533333333333333,0.168253968253968,0.0380952380952381,0,0,0,0.171428571428571,0,0.00634920634920635,"03152012",1017.39095341577,3116.75311928125,268.632673230167,0,0,"03"
"DENI070",16.39344765,2015,"EPSG:4979",10.45591,52.15369,93,"industrial","rural",0,0.0791139240506329,0,0,0,0,0,0,0.920886075949367,0,"03102000",449.268613937501,1992.09255714662,0,0,0,"03"
"DENI071",19.51794402,2015,"EPSG:4979",10.42275,51.61365,273,"traffic","suburban",0,0.338607594936709,0.00632911392405063,0,0,0,0,0,0.617088607594937,0.0379746835443038,"03156002",241.212338844279,0,0,0,0,"03"
"DENI075",39.63145391,2015,"EPSG:4979",10.54055,52.26673,81,"traffic","urban",0.019047619047619,0.828571428571429,0.0285714285714286,0,0,0,0,0.123809523809524,0,0,"03101000",1306.65984510199,0,0,0,0,"03"
"DENI077",8.98356021,2015,"EPSG:4979",9.55462,51.70884,295,"background","rural",0,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,"03155012",127.689234834466,1254.5639905787,0,0,0,"03"
"DENI143",52.32965017,2015,"EPSG:4979",8.212084,53.142836,8,"traffic","urban",0,0.881789137380192,0,0.0702875399361022,0,0,0,0.0479233226837061,0,0,"03403000",1579.82985261191,0,2205.64054528096,0,0,"03"
"DENI157",37.4981864,2015,"EPSG:4979",10.793683,52.427886,61,"traffic","suburban",0,0.420886075949367,0.300632911392405,0.0569620253164557,0,0,0,0.221518987341772,0,0,"03103000",604.904553282475,0,1834.94102986456,0,1350.62793535359,"03"
"DENW002",20.31731004,2015,"EPSG:4979",7.331405,51.641383,80,"background","suburban",0,0.639240506329114,0.177215189873418,0,0,0,0.00316455696202532,0,0.126582278481013,0,"05562008",524.150184845423,1981.59923333216,0,0,0,"05"
"DENW006",24.36537833,2015,"EPSG:4979",7.569838,51.592206,58,"background","suburban",0,0.253164556962025,0,0,0,0,0,0,0.746835443037975,0,"05978024",1444.67957065008,0,0,1703.93589651664,0,"05"
"DENW008",26.53087569,2015,"EPSG:4979",7.457463,51.536911,75,"background","urban",0,0.179487179487179,0.467948717948718,0,0,0,0,0.352564102564103,0,0,"05913000",2095.34386539965,2093.50648055694,0,0,0,"05"
"DENW010",20.96178816,2015,"EPSG:4979",7.693835,51.547495,72,"background","suburban",0,0.639871382636656,0.122186495176849,0,0,0,0,0,0.237942122186495,0,"05978036",666.897628147022,0,1860.9564826438,0,0,"05"
"DENW021",26.32454737,2015,"EPSG:4979",6.976908,51.525963,40,"industrial","urban",0,0.449367088607595,0.189873417721519,0,0,0,0,0.189873417721519,0.132911392405063,0.00632911392405063,"05512000",1167.73036946792,887.273753479147,0,0,0,"05"
"DENW022",26.45053198,2015,"EPSG:4979",7.101786,51.533646,40,"background","suburban",0,0.538216560509554,0.159235668789809,0.114649681528662,0,0,0,0.0668789808917197,0,0.114649681528662,"05513000",2469.6347024617,1979.34433984099,0,1968.08639347985,0,"05"
"DENW024",26.55889399,2015,"EPSG:4979",6.981045,51.496527,47,"background","urban",0,0.253164556962025,0.639240506329114,0,0,0,0.0664556962025316,0.00316455696202532,0,0,"05113000",2766.71633582586,0,0,966.740465320056,0,"05"
"DENW029",18.07669563,2015,"EPSG:4979",7.208572,51.403005,93,"background","suburban",0,0.585987261146497,0.117834394904459,0,0,0,0,0,0.296178343949045,0,"05954016",765.112440546866,0,2130.75891362282,0,0,"05"
